rma,CUSTOMER_NAME,customer,location,model_d,sn,install_date,warranty_date,receive_date,inspection_date,start_time,end_time,repair_size,issue_part,ks,wr_report,change_stt,Approval,repair_status,e_score,w_score,update_time,return_date
FMSV2023070061,Hanoi Medical University Hospital,FMSV00079,Hanoi,EG-600WR,4G391K232,2019-01-01 00:00:00,2020-01-01 00:00:00,2023-07-24 15:38:56,2023-07-26 18:22:24,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-10 16:58:12.301000,
FMSV2023070068,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EC-201WI,RC328A035,2014-02-19 00:00:00,2015-02-19 00:00:00,2023-07-26 18:36:05,2023-07-26 18:37:10,,,Nhẹ,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-14 18:53:41.073000,
FMSV2023070069,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,8G391K044,2020-12-24 00:00:00,2021-12-24 00:00:00,2023-07-27 11:47:52,2023-07-27 17:38:39,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-31 12:37:10.278000,
FMSV2023070070,Bach Mai Hospital,FMSV00038,Hanoi,EC-600WI,6C692K126,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-07-27 11:48:44,2023-07-27 18:20:57,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-31 17:45:36.649000,
FMSV2023070072,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,2G391K858,2018-01-10 00:00:00,2019-01-10 00:00:00,2023-07-27 11:50:23,2023-07-27 19:06:22,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-28 20:22:14.455000,
FMSV2023070074,Tuyen Quang General Hospital,FMSV00063,Hanoi,EC-201WI,RC328A025,,2018-02-19 00:00:00,2023-07-28 16:18:37,2023-07-28 18:41:58,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-07 19:45:38.367000,
FMSV2023070075,Tuyen Quang General Hospital,FMSV00063,Hanoi,EC-530WL3,1C643K926,2016-11-26 00:00:00,2017-11-27 00:00:00,2023-07-28 16:19:21,2023-07-28 19:43:00,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-07 19:46:05.278000,
FMSV2023070079,Kon Tum Provincial General Hospital,FMSV00332,Hanoi,EG-530WR,4G361K372,2018-09-29 00:00:00,2019-09-29 00:00:00,2023-07-31 13:20:27,2023-07-31 13:21:03,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-31 17:14:22.231000,
FMSV2023070080,Kon Tum Provincial General Hospital,FMSV00332,Hanoi,EC-530WL3,2C643K264,2018-09-29 00:00:00,2019-09-29 00:00:00,2023-07-31 13:22:09,2023-07-31 13:24:24,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-07-31 17:14:48.846000,
FMSV2023070076,FTYO - Loaner Asset,FMSV00080,Hanoi,EC-600WL,1C692K141,2014-10-11 00:00:00,2019-10-11 00:00:00,2023-07-31 12:31:16,2023-08-02 11:15:12,,,Nặng,Other,Nguyễn Tuấn Minh,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-02 11:15:19.139000,
FMSV2023070077,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EG-600WR,1G391K315,2014-10-12 00:00:00,2015-10-11 00:00:00,2023-07-31 12:32:14,2023-08-02 11:16:02,,,Nặng,Other,Nguyễn Tuấn Minh,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-02 11:16:08.913000,
FMSV2023080002,Hanoi Medical University Hospital,FMSV00079,Hanoi,VP-4450HD,3V567K036,2019-01-01 00:00:00,2020-01-01 00:00:00,2023-08-01 16:02:24,2023-08-02 13:13:18,,,,Other,Nguyễn Khắc Thắng,WTY-FFVN-2308028R,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-08-10 16:26:13.190000,
FMSV2023070084,Thien Hanh Hospital,FMSV00162,Hanoi,EC-720R/I,1C741K168,2020-01-22 00:00:00,2021-01-22 00:00:00,2023-07-31 17:32:40,2023-08-02 15:50:39,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-07 13:34:43.274000,
FMSV2023070083,Thien Hanh Hospital,FMSV00162,Hanoi,EG-530NW,1G366K152,2017-07-05 00:00:00,2018-07-05 00:00:00,2023-07-31 17:32:34,2023-08-02 15:58:28,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-07 13:34:20.874000,
FMSV2023070082,Vinh Duc General Hospital,FMSV00360,Hanoi,EC-530WL3,5C643K343,2020-03-30 00:00:00,2021-03-30 00:00:00,2023-07-31 17:32:28,2023-08-02 16:06:30,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-07 13:33:56.394000,
FMSV2023080023,DA NANG HOSPITAL,FMSV00041,Hanoi,EB-530T,3B084A197,2013-07-29 00:00:00,2014-07-29 00:00:00,2023-08-07 15:07:29,2023-08-07 15:08:41,,,Nặng,Other,Ngân,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-07 19:47:06.470000,
FMSV2023080028,Song An Clinic,FMSV00405,HCM,EC-600ZW/L,1C695K136,2016-09-20 00:00:00,2017-09-20 00:00:00,2023-08-08 11:20:21,2023-08-08 11:25:39,,,Nặng,Other,Nguyễn Thái Nguyên,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-11 11:17:11.768000,
FMSV2023080003,Phu Tho General Hospital,FMSV00131,HCM,EG-530WR,JG361K553,2023-04-12 00:00:00,2024-04-12 00:00:00,2023-08-01 18:59:40,2023-08-08 12:42:38,,,Nặng,Other,Lê Quang Thông,WTY-FFVN-2308029,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-08-10 16:46:53.323000,
FMSV2023080004,Phu Tho General Hospital,FMSV00131,Hanoi,EC-530WL3,KC643K011,2023-04-12 00:00:00,2024-04-12 00:00:00,2023-08-01 19:00:19,2023-08-08 16:06:16,,,Nặng,Other,Nguyễn Khắc Thắng,WTY-FFVN-2308030,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-08-10 16:31:31.836000,
FMSV2023080008,Thai Binh city general hospital,FMSV00183,HCM,EG-530WR,LG361K344,2023-03-21 00:00:00,2024-03-21 00:00:00,2023-08-03 17:17:21,2023-08-08 17:48:14,,,Nặng,Other,Lê Quang Thông,WTY-FFVN-2308031,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-08-10 16:47:08.624000,
FMSV2023070078,Bac Giang Hospital,FMSV00062,Hanoi,EG-600WR,9G391K076,2022-01-17 00:00:00,2023-01-17 00:00:00,2023-07-31 12:34:58,2023-08-09 11:35:18,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-10 17:29:46.241000,
FMSV2023080006,HOA BINH GENERAL HOSPITAL,ANP00027,Hanoi,EG-530FP,1G374K042,2016-06-09 00:00:00,2017-06-26 00:00:00,2023-08-02 15:00:01,2023-08-09 12:51:49,,,Nặng,Other,Nguyễn Khắc Thắng,WTY-FFVN-2308032R,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-08-15 13:07:34.514000,
FMSV2023080012,Tuyen Quang General Hospital,FMSV00063,Hanoi,EG-201FP,RG229A399,,2018-02-19 00:00:00,2023-08-04 12:03:52,2023-08-09 15:49:57,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-10 17:30:03.351000,
FMSV2023080014,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,7G391K123,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-08-07 13:42:11,2023-08-10 12:27:48,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-11 18:33:29.938000,
FMSV2023080025,Hanoi Medical University Hospital,FMSV00079,Hanoi,EC-600WI,5C692K031,2019-12-26 00:00:00,2020-12-26 00:00:00,2023-08-07 16:13:38,2023-08-10 12:33:16,,,Nhẹ,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-18 18:37:46.246000,
FMSV2023080015,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,8G391K425,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-08-07 13:42:41,2023-08-10 13:39:48,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-14 19:37:50.498000,
FMSV2023080033,Hanoi Medical University Hospital,FMSV00079,Hanoi,EG-600WR,9G391K102,2021-12-03 00:00:00,2022-12-03 00:00:00,2023-08-08 17:26:44,2023-08-10 14:14:19,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-10 15:51:27.111000,
FMSV2023080016,Bach Mai Hospital,FMSV00038,Hanoi,EC-600WI,6C692K127,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-08-07 13:43:24,2023-08-10 17:28:06,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-14 19:35:18.099000,
FMSV2023080038,"FUJIFILM Vietnam Co., Ltd.",FMSV,HCM,EG-600WR,1G391K524,2015-02-26 00:00:00,2016-02-26 00:00:00,2023-08-10 12:29:14,2023-08-11 11:15:13,,,Nặng,Other,Nguyễn Thái Nguyên,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-14 13:11:40.652000,
FMSV2023080017,Bach Mai Hospital,FMSV00038,Hanoi,EC-600WI,6C692K128,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-08-07 13:44:01,2023-08-11 12:44:00,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-14 19:40:54.344000,
FMSV2023080018,Bach Mai Hospital,FMSV00038,Hanoi,EC-600WI,5C692K087,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-08-07 13:44:34,2023-08-11 14:03:55,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-14 19:55:22.753000,
FMSV2023080019,Bach Mai Hospital,FMSV00038,Hanoi,EC-590WL4,1C666K567,2019-08-25 00:00:00,2020-08-25 00:00:00,2023-08-07 13:45:11,2023-08-14 13:31:02,,,Nhẹ,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-14 20:21:00.565000,
FMSV2023080026,Hanoi Medical University Hospital,FMSV00079,Hanoi,EC-600WI,1C692K584,2017-01-18 00:00:00,2018-01-18 00:00:00,2023-08-07 16:47:49,2023-08-14 15:43:51,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-18 18:34:38.397000,
FMSV2023080045,Song An Clinic,FMSV00405,HCM,VP-4450HD,2V567K601,2016-09-20 00:00:00,2017-09-20 00:00:00,2023-08-14 16:04:30,2023-08-14 16:15:35,,,Khác,Other,Nguyễn Thái Nguyên,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-18 10:58:36.266000,
FMSV2023080020,Bach Mai Hospital,FMSV00038,Hanoi,EC-590WI,1C607K008,2015-03-27 00:00:00,2016-03-27 00:00:00,2023-08-07 13:45:46,2023-08-14 17:29:27,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-14 20:34:28.559000,
FMSV2023080042,Hoan My Sai Gon Premier Hospital,FMSV00006,HCM,EG-590WR,1G348K870,2015-05-30 00:00:00,2016-05-30 00:00:00,2023-08-11 16:29:52,2023-08-15 16:15:05,,,Nặng,Other,Nguyễn Thái Nguyên,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-18 10:58:14.532000,
FMSV2023080024,Bach Mai Hospital,FMSV00038,Hanoi,EC-600WI,3C692K101,2020-12-24 00:00:00,2021-12-24 00:00:00,2023-08-07 15:53:26,2023-08-16 13:37:18,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-18 18:38:25.387000,
FMSV2023080022,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,XL-4450,1S094A282,2011-10-25 00:00:00,,2023-08-07 13:46:46,2023-08-16 17:10:55,,,Nhẹ,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-18 19:26:20.960000,
FMSV2023080035,Hanoi Medical University Hospital,FMSV00079,Hanoi,EC-600WI,7C692K031,2021-12-03 00:00:00,2022-12-03 00:00:00,2023-08-08 17:29:00,2023-08-16 19:01:59,,,Nhẹ,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-18 17:55:42.376000,
FMSV2023080059,No. 91 Endoscopy-Gastrointestinal-GI Scaning Test Clinic,FMSV00059,HCM,EC-760ZP-V/M,5C730K017,2022-12-12 00:00:00,2023-12-12 00:00:00,2023-08-17 15:47:04,2023-08-17 15:56:54,,,Nhẹ,Other,Nguyễn Thái Nguyên,,Inspection,,Chờ duyệt Bảo hành,2.0,0.0,2023-08-18 10:58:57.237000,
FMSV2023080050,Thien Hanh Hospital,FMSV00162,HCM,EG-720R,1G412K264,2020-01-22 00:00:00,2021-01-22 00:00:00,2023-08-17 15:47:11,2023-08-17 16:07:23,,,Nặng,Other,Nguyễn Thái Nguyên,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-18 10:57:23.324000,
FMSV2023080058,Hoan My Sai Gon Clinic,FMSV00005,HCM,EC-250WL5,1C309K265,2018-07-04 00:00:00,2019-07-04 00:00:00,2023-08-17 15:47:17,2023-08-17 17:20:03,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-24 10:16:38.435000,
FMSV2023080056,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EG-760R,2G402K022,2018-04-20 00:00:00,2019-04-20 00:00:00,2023-08-16 20:46:16,2023-08-21 13:31:11,,,Nặng,Other,Nguyễn Tuấn Minh,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-21 13:31:17.506000,
FMSV2023080070,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EG-590WR,5G348A471,2013-09-30 00:00:00,2014-09-30 00:00:00,2023-08-21 13:14:27,2023-08-21 13:39:04,,,Nhẹ,Other,Nguyễn Tuấn Minh,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-21 13:39:11.147000,
FMSV2023080060,Phu Tho Town Hospital,FMSV00424,Hanoi,EC-530WL3,JC643K003,2022-12-18 00:00:00,2023-12-18 00:00:00,2023-08-18 15:58:38,2023-08-21 17:10:45,,,Nặng,Other,Nguyễn Khắc Thắng,WTY-FFVN-2308039,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-08-24 19:05:28.863000,
FMSV2023080082,Tay Nguyen Regional General Hospital,FMSV00316,HCM,EB-530S,5B089K052,2020-05-28 00:00:00,2021-05-28 00:00:00,2023-08-22 09:58:25,2023-08-22 10:16:17,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-24 11:56:00.405000,
FMSV2023080071,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,KG391K509,2023-08-02 00:00:00,2024-08-02 00:00:00,2023-08-21 17:16:54,2023-08-22 13:17:47,,,Nặng,Other,Nguyễn Khắc Thắng,WTY-FFVN-2308040,Inspection,,Chuẩn bị linh kiện,2.0,0.5,2023-08-24 19:02:45.844000,
FMSV2023080061,Nghe An Friendship General Hospital,FMSV00129,Hanoi,EG-530WR,2G361K799,2017-02-22 00:00:00,2018-02-22 00:00:00,2023-08-21 10:27:39,2023-08-22 15:49:41.398000,,,Nặng,Other,Lê Văn Hoàn,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-22 18:04:35.054000,
FMSV2023080049,245 Clinic - Dr.Cuong Clinic,FMSV00116,HCM,EC-250WL5,1C309K108,2016-07-24 00:00:00,2017-07-24 00:00:00,2023-08-22 16:49:21,2023-08-22 16:58:17,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-24 19:24:26.469000,
FMSV2023080068,Hanoi Medical University Hospital,FMSV00079,Hanoi,EG-600WR,2G391K288,2017-01-18 00:00:00,2018-01-18 00:00:00,2023-08-21 11:03:49,2023-08-22 17:52:55,,,Nặng,Other,Nguyễn Tuấn Minh,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-22 17:53:04.376000,
FMSV2023080064,Hanoi Medical University Hospital,FMSV00079,Hanoi,EG-600WR,2G391K783,2017-05-10 00:00:00,2018-05-10 00:00:00,2023-08-21 10:53:57,2023-08-22 18:11:46,,,Nặng,Other,Nguyễn Tuấn Minh,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-22 18:11:56.141000,
FMSV2023080080,Bach Mai Hospital,FMSV00038,Hanoi,EC-600WI,6C692K201,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-08-21 17:25:08,2023-08-23 12:46:46,,,Nhẹ,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-25 19:40:43.876000,
FMSV2023080088,245 Clinic - Dr.Cuong Clinic,FMSV00116,HCM,EC-250WL5,3C309K057,2021-08-25 00:00:00,2022-08-25 00:00:00,2023-08-23 12:07:21,2023-08-23 13:16:03.585000,,,Nặng,Other,Nguyễn Thái Nguyên,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-23 13:18:12.274000,
FMSV2023080083,Nam Lien Chieu General Hospital,FMSV00233,HCM,EG-250WR5,1G202K617,2017-12-07 00:00:00,2018-12-07 00:00:00,2023-08-23 13:19:36,2023-08-23 13:22:50.532000,,,Nặng,Other,Nguyễn Thái Nguyên,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-23 13:27:53.063000,
FMSV2023080075,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,7G391K344,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-08-21 17:20:44,2023-08-23 13:51:01,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-25 19:42:23.541000,
FMSV2023080074,Bach Mai Hospital,FMSV00038,Hanoi,EG-600WR,8G391K432,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-08-21 17:19:22,2023-08-23 18:06:31,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-25 20:29:25.636000,
FMSV2023080076,Bach Mai Hospital,FMSV00038,Hanoi,EC-530WI,3C591A036,2013-08-06 00:00:00,2014-08-06 00:00:00,2023-08-21 17:21:35,2023-08-23 18:41:37,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-25 19:38:07.435000,
FMSV2023080057,Hoan My Sai Gon Clinic,FMSV00005,HCM,EG-250WR5,2G202K019,2018-07-23 00:00:00,2019-07-23 00:00:00,2023-08-22 17:03:45,2023-08-24 10:02:26,,,Nặng,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-24 10:03:17.688000,
FMSV2023080063,Hanoi Medical University Hospital,FMSV00079,Hanoi,EC-600WI,5C692K028,2019-12-26 00:00:00,2020-12-26 00:00:00,2023-08-21 10:48:30,2023-08-24 12:58:59,,,Nặng,Other,Lê Văn Hoàn,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-24 13:12:59.055000,
FMSV2023080067,Hanoi Medical University Hospital,FMSV00079,Hanoi,EG-600WR,7G391K087,2019-12-26 00:00:00,2020-12-26 00:00:00,2023-08-21 10:58:42,2023-08-24 13:13:40.293000,,,Nặng,Other,Lê Văn Hoàn,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-24 13:13:40.293000,
FMSV2023080079,Bach Mai Hospital,FMSV00038,Hanoi,EC-720R/I,3C741K101,2021-03-05 00:00:00,2022-03-05 00:00:00,2023-08-21 17:24:23,2023-08-24 16:51:33,,,Nặng,Other,Nguyễn Khắc Thắng,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-25 19:41:08.037000,
FMSV2023080084,TRUNG VUONG HOSPITAL,FMSV00018,HCM,EG-530WR,4G361K015,2018-01-26 00:00:00,2019-01-26 00:00:00,2023-08-24 17:04:17,2023-08-24 17:15:38,,,Nhẹ,Other,Lê Quang Thông,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-24 19:47:48.673000,
FMSV2023080085,"FUJIFILM Vietnam Co., Ltd.",FMSV,Hanoi,EC-600WI,1C692K077,2015-02-26 00:00:00,2016-02-26 00:00:00,2023-08-22 12:43:14,2023-08-24 17:30:53,,,Nặng,Other,Lê Văn Hoàn,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-24 18:02:16.412000,
FMSV2023080081,FTYO - Loaner Asset,FMSV00080,Hanoi,XL-4450,1S094K191,2014-07-29 00:00:00,,2023-08-21 17:26:30,2023-08-25 17:16:07,,,Khác,Other,Lê Văn Hoàn,,Inspection,,Chuẩn bị báo giá,2.0,0.0,2023-08-25 17:16:37.345000,
FMSV2023080062,Lao Khoa Hospital,FMSV00113,Hanoi,EG-530WR,1G361K957,2016-04-28 00:00:00,2017-04-28 00:00:00,2023-08-21 10:29:17.174000,,,,,Other,Nguyễn Khắc Thắng,,Receive,,Đang Kiểm Tra,1.0,0.0,2023-08-21 10:29:17.174000,
FMSV2023080069,Hanoi Medical University Hospital,FMSV00079,Hanoi,CDL1909A(230V),1V620K266,2017-01-18 00:00:00,2018-01-18 00:00:00,2023-08-21 11:06:02,,,,,Other,Lê Văn Hoàn,,Receive,,Đang Kiểm Tra,1.0,0.0,2023-08-25 13:34:25.673000,
FMSV2023080077,Bach Mai Hospital,FMSV00038,Hanoi,EC-600WI,6C692K197,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-08-21 17:22:34,,,,,Other,Nguyễn Khắc Thắng,,Receive,,Đang Kiểm Tra,1.0,0.0,2023-08-24 13:38:59.116000,
FMSV2023080078,Bach Mai Hospital,FMSV00038,Hanoi,EC-530WL3,1C643K192,2015-10-05 00:00:00,2016-10-05 00:00:00,2023-08-21 17:23:22,,,,,Other,Nguyễn Khắc Thắng,,Receive,,Đang Kiểm Tra,1.0,0.0,2023-08-24 13:38:13.396000,
FMSV2023080089,Bac Giang Hospital,FMSV00062,Hanoi,EC-760R-V/I,7C728K102,2022-01-17 00:00:00,2023-01-17 00:00:00,2023-08-23 19:01:50,,,,Nặng,Other,Lê Văn Hoàn,,Receive,,Đang Kiểm Tra,1.0,0.0,2023-08-24 19:16:27.733000,
FMSV2023080087,Quang Tri General Hospital,FMSV00172,HCM,EG-530WR,JG361K198,2022-01-31 00:00:00,2023-01-31 00:00:00,,,,,,Other,Lê Quang Thông,,Create,,Đã Nhận,0.0,0.0,2023-08-23 10:17:13.177000,
